anchor,matcher,tilt_deg,scale,yaw_deg,gamma,shadow,inliers,total_matches,reproj_err_px,success
izyum_fields.jpg,superpoint_lightglue,20,1.4,0,1.0,0.4,603,746,1.53,1
izyum_fields.jpg,orb,20,1.4,0,1.8,0.0,105,119,4.79,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,0,1.8,0.0,629,739,1.66,1
izyum_fields.jpg,orb,20,1.4,0,1.8,0.4,49,68,13.12,0
izyum_fields.jpg,superpoint_lightglue,20,1.4,0,1.8,0.4,654,720,0.51,1
izyum_fields.jpg,orb,20,1.4,30,1.0,0.0,82,109,3.40,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,30,1.0,0.0,582,707,1.77,1
izyum_fields.jpg,orb,20,1.4,30,1.0,0.4,67,98,3.99,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,30,1.0,0.4,582,705,1.41,1
izyum_fields.jpg,orb,20,1.4,30,1.8,0.0,73,97,4.08,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,30,1.8,0.0,547,701,2.28,1
izyum_fields.jpg,orb,20,1.4,30,1.8,0.4,42,67,22.35,0
izyum_fields.jpg,superpoint_lightglue,20,1.4,30,1.8,0.4,570,692,2.68,1
izyum_fields.jpg,orb,20,1.4,90,1.0,0.0,101,119,1.14,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,90,1.0,0.0,6,71,1429.01,0
izyum_fields.jpg,orb,20,1.4,90,1.0,0.4,88,110,6.73,0
izyum_fields.jpg,superpoint_lightglue,20,1.4,90,1.0,0.4,5,47,1294.14,0
izyum_fields.jpg,orb,20,1.4,90,1.8,0.0,97,122,7.96,0
izyum_fields.jpg,superpoint_lightglue,20,1.4,90,1.8,0.0,5,52,1352.99,0
izyum_fields.jpg,orb,20,1.4,90,1.8,0.4,70,92,5.47,0
izyum_fields.jpg,superpoint_lightglue,20,1.4,90,1.8,0.4,5,29,1230.74,0
izyum_fields.jpg,orb,30,0.7,0,1.0,0.0,154,172,1.29,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,0,1.0,0.0,825,947,0.59,1
izyum_fields.jpg,orb,30,0.7,0,1.0,0.4,136,145,0.65,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,0,1.0,0.4,885,927,0.27,1
izyum_fields.jpg,orb,30,0.7,0,1.8,0.0,137,171,3.32,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,0,1.8,0.0,855,918,0.74,1
izyum_fields.jpg,orb,30,0.7,0,1.8,0.4,119,132,2.28,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,0,1.8,0.4,819,884,0.84,1
izyum_fields.jpg,orb,30,0.7,30,1.0,0.0,175,186,1.15,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,30,1.0,0.0,745,1021,2.64,1
izyum_fields.jpg,orb,30,0.7,30,1.0,0.4,119,126,1.66,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,30,1.0,0.4,917,1026,0.85,1
izyum_fields.jpg,orb,30,0.7,30,1.8,0.0,177,189,2.03,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,30,1.8,0.0,759,993,1.89,1
izyum_fields.jpg,orb,30,0.7,30,1.8,0.4,65,75,2.23,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,30,1.8,0.4,753,979,2.62,1
izyum_fields.jpg,orb,30,0.7,90,1.0,0.0,137,159,2.03,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,90,1.0,0.0,6,36,1030.58,0
izyum_fields.jpg,orb,30,0.7,90,1.0,0.4,141,157,1.51,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,90,1.0,0.4,5,43,721.34,0
izyum_fields.jpg,orb,30,0.7,90,1.8,0.0,146,171,5.47,0
izyum_fields.jpg,superpoint_lightglue,30,0.7,90,1.8,0.0,5,40,2227.75,0
izyum_fields.jpg,orb,30,0.7,90,1.8,0.4,125,137,1.10,1
izyum_fields.jpg,superpoint_lightglue,30,0.7,90,1.8,0.4,4,8,733.73,0
izyum_fields.jpg,orb,30,1.0,0,1.0,0.0,116,136,2.53,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,0,1.0,0.0,751,839,1.47,1
izyum_fields.jpg,orb,30,1.0,0,1.0,0.4,102,109,3.55,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,0,1.0,0.4,722,832,4.71,1
izyum_fields.jpg,orb,30,1.0,0,1.8,0.0,117,125,2.97,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,0,1.8,0.0,685,816,2.59,1
izyum_fields.jpg,orb,30,1.0,0,1.8,0.4,58,65,2.38,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,0,1.8,0.4,658,805,5.26,0
izyum_fields.jpg,orb,30,1.0,30,1.0,0.0,118,136,2.42,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,30,1.0,0.0,725,793,0.72,1
izyum_fields.jpg,orb,30,1.0,30,1.0,0.4,103,122,2.60,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,30,1.0,0.4,672,795,2.62,1
izyum_fields.jpg,orb,30,1.0,30,1.8,0.0,107,129,6.87,0
izyum_fields.jpg,superpoint_lightglue,30,1.0,30,1.8,0.0,598,780,4.67,1
izyum_fields.jpg,orb,30,1.0,30,1.8,0.4,58,71,3.99,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,30,1.8,0.4,605,781,4.11,1
izyum_fields.jpg,orb,30,1.0,90,1.0,0.0,136,149,0.77,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,90,1.0,0.0,5,25,1138.87,0
izyum_fields.jpg,orb,30,1.0,90,1.0,0.4,120,134,1.95,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,90,1.0,0.4,7,24,2148.68,0
izyum_fields.jpg,orb,30,1.0,90,1.8,0.0,112,127,1.22,1
izyum_fields.jpg,superpoint_lightglue,30,1.0,90,1.8,0.0,6,53,1191.54,0
izyum_fields.jpg,orb,30,1.0,90,1.8,0.4,62,88,7.31,0
izyum_fields.jpg,superpoint_lightglue,30,1.0,90,1.8,0.4,5,40,1167.83,0
izyum_fields.jpg,orb,30,1.4,0,1.0,0.0,57,76,7.36,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,0,1.0,0.0,433,539,7.68,0
izyum_fields.jpg,orb,30,1.4,0,1.0,0.4,44,54,12.60,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,0,1.0,0.4,466,527,5.16,0
izyum_fields.jpg,orb,30,1.4,0,1.8,0.0,46,70,39.06,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,0,1.8,0.0,435,522,4.01,1
izyum_fields.jpg,orb,30,1.4,0,1.8,0.4,25,36,33.24,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,0,1.8,0.4,439,510,3.12,1
izyum_fields.jpg,orb,30,1.4,30,1.0,0.0,36,52,108.97,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,30,1.0,0.0,448,522,2.53,1
izyum_fields.jpg,orb,30,1.4,30,1.0,0.4,38,51,7.63,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,30,1.0,0.4,409,516,9.58,0
izyum_fields.jpg,orb,30,1.4,30,1.8,0.0,37,49,6.85,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,30,1.8,0.0,391,527,11.83,0
izyum_fields.jpg,orb,30,1.4,30,1.8,0.4,23,32,41.21,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,30,1.8,0.4,351,510,21.90,0
izyum_fields.jpg,orb,30,1.4,90,1.0,0.0,49,69,13.93,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,90,1.0,0.0,6,54,1601.70,0
izyum_fields.jpg,orb,30,1.4,90,1.0,0.4,42,58,32.72,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,90,1.0,0.4,5,37,1400.35,0
izyum_fields.jpg,orb,30,1.4,90,1.8,0.0,49,70,19.48,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,90,1.8,0.0,5,48,1508.82,0
izyum_fields.jpg,orb,30,1.4,90,1.8,0.4,27,46,11.82,0
izyum_fields.jpg,superpoint_lightglue,30,1.4,90,1.8,0.4,5,33,1425.69,0
kharkiv_urban.jpg,orb,0,0.7,0,1.0,0.0,833,849,0.19,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,0,1.0,0.0,1258,1309,0.10,1
kharkiv_urban.jpg,orb,0,0.7,0,1.0,0.4,288,302,0.77,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,0,1.0,0.4,1126,1306,0.24,1
kharkiv_urban.jpg,orb,0,0.7,0,1.8,0.0,426,462,0.38,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,0,1.8,0.0,1126,1282,0.27,1
kharkiv_urban.jpg,orb,0,0.7,0,1.8,0.4,204,222,0.50,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,0,1.8,0.4,1213,1258,0.07,1
kharkiv_urban.jpg,orb,0,0.7,30,1.0,0.0,791,812,0.23,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,30,1.0,0.0,1138,1282,0.23,1
kharkiv_urban.jpg,orb,0,0.7,30,1.0,0.4,263,307,0.46,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,30,1.0,0.4,1208,1279,0.12,1
kharkiv_urban.jpg,orb,0,0.7,30,1.8,0.0,454,492,0.28,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,30,1.8,0.0,1087,1262,0.20,1
kharkiv_urban.jpg,orb,0,0.7,30,1.8,0.4,202,229,0.51,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,30,1.8,0.4,1188,1258,0.12,1
kharkiv_urban.jpg,orb,0,0.7,90,1.0,0.0,640,839,0.64,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,90,1.0,0.0,6,78,1312.17,0
kharkiv_urban.jpg,orb,0,0.7,90,1.0,0.4,345,421,0.53,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,90,1.0,0.4,6,63,551.05,0
kharkiv_urban.jpg,orb,0,0.7,90,1.8,0.0,472,483,0.56,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,90,1.8,0.0,6,71,1165.48,0
kharkiv_urban.jpg,orb,0,0.7,90,1.8,0.4,269,278,0.43,1
kharkiv_urban.jpg,superpoint_lightglue,0,0.7,90,1.8,0.4,6,73,377.35,0
kharkiv_urban.jpg,orb,0,1.0,0,1.0,0.0,2000,2000,0.00,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,0,1.0,0.0,2048,2048,0.00,1
kharkiv_urban.jpg,orb,0,1.0,0,1.0,0.4,574,578,0.08,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,0,1.0,0.4,1914,1914,0.03,1
kharkiv_urban.jpg,orb,0,1.0,0,1.8,0.0,809,827,0.07,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,0,1.8,0.0,1702,1703,0.06,1
kharkiv_urban.jpg,orb,0,1.0,0,1.8,0.4,363,377,0.26,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,0,1.8,0.4,1612,1616,0.08,1
kharkiv_urban.jpg,orb,0,1.0,30,1.0,0.0,1139,1177,0.24,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,30,1.0,0.0,1380,1436,0.15,1
kharkiv_urban.jpg,orb,0,1.0,30,1.0,0.4,397,417,0.35,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,30,1.0,0.4,1405,1433,0.07,1
kharkiv_urban.jpg,orb,0,1.0,30,1.8,0.0,615,720,0.71,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,30,1.8,0.0,1381,1398,0.11,1
kharkiv_urban.jpg,orb,0,1.0,30,1.8,0.4,263,318,2.54,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,30,1.8,0.4,1347,1376,0.11,1
kharkiv_urban.jpg,orb,0,1.0,90,1.0,0.0,1545,1615,0.36,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,90,1.0,0.0,5,91,1917.18,0
kharkiv_urban.jpg,orb,0,1.0,90,1.0,0.4,652,718,0.32,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,90,1.0,0.4,6,79,1618.10,0
kharkiv_urban.jpg,orb,0,1.0,90,1.8,0.0,750,779,0.52,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,90,1.8,0.0,5,57,1464.58,0
kharkiv_urban.jpg,orb,0,1.0,90,1.8,0.4,408,459,0.65,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.0,90,1.8,0.4,5,55,5065.36,0
kharkiv_urban.jpg,orb,0,1.4,0,1.0,0.0,506,570,0.39,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,0,1.0,0.0,1032,1086,0.41,1
kharkiv_urban.jpg,orb,0,1.4,0,1.0,0.4,188,225,2.50,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,0,1.0,0.4,993,1077,0.36,1
kharkiv_urban.jpg,orb,0,1.4,0,1.8,0.0,318,388,0.80,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,0,1.8,0.0,1023,1071,0.22,1
kharkiv_urban.jpg,orb,0,1.4,0,1.8,0.4,142,175,2.19,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,0,1.8,0.4,949,1041,0.74,1
kharkiv_urban.jpg,orb,0,1.4,30,1.0,0.0,421,503,2.01,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,30,1.0,0.0,977,991,0.34,1
kharkiv_urban.jpg,orb,0,1.4,30,1.0,0.4,143,167,1.83,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,30,1.0,0.4,941,983,0.45,1
kharkiv_urban.jpg,orb,0,1.4,30,1.8,0.0,239,350,2.29,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,30,1.8,0.0,884,991,0.51,1
kharkiv_urban.jpg,orb,0,1.4,30,1.8,0.4,93,114,2.44,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,30,1.8,0.4,881,977,0.62,1
kharkiv_urban.jpg,orb,0,1.4,90,1.0,0.0,527,582,0.55,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,90,1.0,0.0,5,63,928.20,0
kharkiv_urban.jpg,orb,0,1.4,90,1.0,0.4,184,251,5.14,0
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,90,1.0,0.4,5,59,1023.86,0
kharkiv_urban.jpg,orb,0,1.4,90,1.8,0.0,317,406,3.01,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,90,1.8,0.0,5,57,2079.81,0
kharkiv_urban.jpg,orb,0,1.4,90,1.8,0.4,155,202,2.71,1
kharkiv_urban.jpg,superpoint_lightglue,0,1.4,90,1.8,0.4,5,52,51771.37,0
kharkiv_urban.jpg,orb,5,0.7,0,1.0,0.0,720,746,0.25,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,0,1.0,0.0,1243,1294,0.07,1
kharkiv_urban.jpg,orb,5,0.7,0,1.0,0.4,308,325,0.70,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,0,1.0,0.4,1007,1299,0.39,1
kharkiv_urban.jpg,orb,5,0.7,0,1.8,0.0,402,453,0.45,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,0,1.8,0.0,1223,1277,0.08,1
kharkiv_urban.jpg,orb,5,0.7,0,1.8,0.4,214,253,1.04,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,0,1.8,0.4,1176,1276,0.10,1
kharkiv_urban.jpg,orb,5,0.7,30,1.0,0.0,728,776,0.53,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,30,1.0,0.0,1072,1279,0.39,1
kharkiv_urban.jpg,orb,5,0.7,30,1.0,0.4,272,288,0.71,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,30,1.0,0.4,1239,1275,0.08,1
kharkiv_urban.jpg,orb,5,0.7,30,1.8,0.0,421,474,0.64,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,30,1.8,0.0,1114,1272,0.42,1
kharkiv_urban.jpg,orb,5,0.7,30,1.8,0.4,154,198,2.16,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,30,1.8,0.4,1136,1253,0.18,1
kharkiv_urban.jpg,orb,5,0.7,90,1.0,0.0,651,765,1.06,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,90,1.0,0.0,6,66,38022.69,0
kharkiv_urban.jpg,orb,5,0.7,90,1.0,0.4,241,282,0.96,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,90,1.0,0.4,6,66,1225.38,0
kharkiv_urban.jpg,orb,5,0.7,90,1.8,0.0,384,441,0.93,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,90,1.8,0.0,6,56,1716.44,0
kharkiv_urban.jpg,orb,5,0.7,90,1.8,0.4,178,212,0.92,1
kharkiv_urban.jpg,superpoint_lightglue,5,0.7,90,1.8,0.4,6,48,702.47,0
kharkiv_urban.jpg,orb,5,1.0,0,1.0,0.0,1004,1160,0.52,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,0,1.0,0.0,1467,1589,0.11,1
kharkiv_urban.jpg,orb,5,1.0,0,1.0,0.4,407,479,1.18,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,0,1.0,0.4,1555,1583,0.03,1
kharkiv_urban.jpg,orb,5,1.0,0,1.8,0.0,611,715,0.47,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,0,1.8,0.0,1375,1502,0.21,1
kharkiv_urban.jpg,orb,5,1.0,0,1.8,0.4,296,366,2.29,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,0,1.8,0.4,1392,1466,0.16,1
kharkiv_urban.jpg,orb,5,1.0,30,1.0,0.0,957,1019,0.43,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,30,1.0,0.0,1433,1453,0.06,1
kharkiv_urban.jpg,orb,5,1.0,30,1.0,0.4,333,362,0.26,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,30,1.0,0.4,1096,1451,0.27,1
kharkiv_urban.jpg,orb,5,1.0,30,1.8,0.0,591,645,0.26,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,30,1.8,0.0,1288,1399,0.28,1
kharkiv_urban.jpg,orb,5,1.0,30,1.8,0.4,272,287,0.66,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,30,1.8,0.4,1168,1387,0.44,1
kharkiv_urban.jpg,orb,5,1.0,90,1.0,0.0,954,1097,0.71,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,90,1.0,0.0,5,57,3898.98,0
kharkiv_urban.jpg,orb,5,1.0,90,1.0,0.4,358,451,5.51,0
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,90,1.0,0.4,5,56,1022.90,0
kharkiv_urban.jpg,orb,5,1.0,90,1.8,0.0,616,693,0.87,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,90,1.8,0.0,6,63,843.33,0
kharkiv_urban.jpg,orb,5,1.0,90,1.8,0.4,251,315,2.91,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.0,90,1.8,0.4,5,45,1148.11,0
kharkiv_urban.jpg,orb,5,1.4,0,1.0,0.0,431,531,1.25,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,0,1.0,0.0,1085,1099,0.08,1
kharkiv_urban.jpg,orb,5,1.4,0,1.0,0.4,179,202,0.58,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,0,1.0,0.4,1031,1097,0.38,1
kharkiv_urban.jpg,orb,5,1.4,0,1.8,0.0,300,392,1.22,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,0,1.8,0.0,1021,1078,0.31,1
kharkiv_urban.jpg,orb,5,1.4,0,1.8,0.4,113,153,4.61,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,0,1.8,0.4,981,1060,0.69,1
kharkiv_urban.jpg,orb,5,1.4,30,1.0,0.0,372,471,2.22,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,30,1.0,0.0,920,992,0.43,1
kharkiv_urban.jpg,orb,5,1.4,30,1.0,0.4,137,170,2.03,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,30,1.0,0.4,826,985,0.70,1
kharkiv_urban.jpg,orb,5,1.4,30,1.8,0.0,305,363,2.11,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,30,1.8,0.0,784,993,1.35,1
kharkiv_urban.jpg,orb,5,1.4,30,1.8,0.4,101,125,3.05,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,30,1.8,0.4,825,976,1.21,1
kharkiv_urban.jpg,orb,5,1.4,90,1.0,0.0,503,548,0.98,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,90,1.0,0.0,5,45,18277.53,0
kharkiv_urban.jpg,orb,5,1.4,90,1.0,0.4,170,199,1.07,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,90,1.0,0.4,5,58,1363.58,0
kharkiv_urban.jpg,orb,5,1.4,90,1.8,0.0,364,404,0.91,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,90,1.8,0.0,5,52,1086.62,0
kharkiv_urban.jpg,orb,5,1.4,90,1.8,0.4,148,182,2.35,1
kharkiv_urban.jpg,superpoint_lightglue,5,1.4,90,1.8,0.4,5,54,1692.03,0
kharkiv_urban.jpg,orb,10,0.7,0,1.0,0.0,654,714,0.20,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,0,1.0,0.0,1096,1305,0.24,1
kharkiv_urban.jpg,orb,10,0.7,0,1.0,0.4,319,404,1.96,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,0,1.0,0.4,1231,1310,0.11,1
kharkiv_urban.jpg,orb,10,0.7,0,1.8,0.0,356,430,0.57,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,0,1.8,0.0,1245,1306,0.16,1
kharkiv_urban.jpg,orb,10,0.7,0,1.8,0.4,264,284,0.88,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,0,1.8,0.4,1057,1272,0.28,1
kharkiv_urban.jpg,orb,10,0.7,30,1.0,0.0,626,670,0.67,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,30,1.0,0.0,1026,1281,0.32,1
kharkiv_urban.jpg,orb,10,0.7,30,1.0,0.4,245,259,1.04,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,30,1.0,0.4,1237,1285,0.09,1
kharkiv_urban.jpg,orb,10,0.7,30,1.8,0.0,430,441,0.21,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,30,1.8,0.0,1055,1245,0.25,1
kharkiv_urban.jpg,orb,10,0.7,30,1.8,0.4,198,208,1.67,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,30,1.8,0.4,1184,1241,0.09,1
kharkiv_urban.jpg,orb,10,0.7,90,1.0,0.0,694,713,0.46,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,90,1.0,0.0,6,84,917.34,0
kharkiv_urban.jpg,orb,10,0.7,90,1.0,0.4,193,203,1.01,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,90,1.0,0.4,6,64,569.21,0
kharkiv_urban.jpg,orb,10,0.7,90,1.8,0.0,375,442,0.93,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,90,1.8,0.0,6,71,776.22,0
kharkiv_urban.jpg,orb,10,0.7,90,1.8,0.4,150,157,1.30,1
kharkiv_urban.jpg,superpoint_lightglue,10,0.7,90,1.8,0.4,5,68,533.44,0
kharkiv_urban.jpg,orb,10,1.0,0,1.0,0.0,694,922,1.34,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,0,1.0,0.0,1309,1496,0.18,1
kharkiv_urban.jpg,orb,10,1.0,0,1.0,0.4,336,392,0.98,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,0,1.0,0.4,1471,1480,0.03,1
kharkiv_urban.jpg,orb,10,1.0,0,1.8,0.0,484,618,0.71,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,0,1.8,0.0,1201,1423,0.26,1
kharkiv_urban.jpg,orb,10,1.0,0,1.8,0.4,295,314,0.56,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,0,1.8,0.4,1263,1390,0.39,1
kharkiv_urban.jpg,orb,10,1.0,30,1.0,0.0,702,860,0.90,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,30,1.0,0.0,1392,1409,0.11,1
kharkiv_urban.jpg,orb,10,1.0,30,1.0,0.4,264,322,2.97,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,30,1.0,0.4,1400,1408,0.09,1
kharkiv_urban.jpg,orb,10,1.0,30,1.8,0.0,559,585,0.51,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,30,1.8,0.0,1349,1364,0.13,1
kharkiv_urban.jpg,orb,10,1.0,30,1.8,0.4,223,264,0.82,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,30,1.8,0.4,1306,1339,0.19,1
kharkiv_urban.jpg,orb,10,1.0,90,1.0,0.0,753,907,0.94,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,90,1.0,0.0,6,62,1205.87,0
kharkiv_urban.jpg,orb,10,1.0,90,1.0,0.4,297,309,2.74,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,90,1.0,0.4,5,56,1211.64,0
kharkiv_urban.jpg,orb,10,1.0,90,1.8,0.0,575,610,0.46,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,90,1.8,0.0,6,55,6211.56,0
kharkiv_urban.jpg,orb,10,1.0,90,1.8,0.4,205,236,1.58,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.0,90,1.8,0.4,5,49,28929.89,0
kharkiv_urban.jpg,orb,10,1.4,0,1.0,0.0,465,524,1.75,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,0,1.0,0.0,920,1080,0.46,1
kharkiv_urban.jpg,orb,10,1.4,0,1.0,0.4,149,179,2.68,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,0,1.0,0.4,1067,1077,0.11,1
kharkiv_urban.jpg,orb,10,1.4,0,1.8,0.0,293,350,1.72,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,0,1.8,0.0,1022,1062,0.50,1
kharkiv_urban.jpg,orb,10,1.4,0,1.8,0.4,130,151,1.15,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,0,1.8,0.4,974,1048,0.36,1
kharkiv_urban.jpg,orb,10,1.4,30,1.0,0.0,402,460,1.18,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,30,1.0,0.0,995,1008,0.36,1
kharkiv_urban.jpg,orb,10,1.4,30,1.0,0.4,145,172,1.18,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,30,1.0,0.4,984,1008,0.37,1
kharkiv_urban.jpg,orb,10,1.4,30,1.8,0.0,291,350,0.83,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,30,1.8,0.0,941,1002,0.50,1
kharkiv_urban.jpg,orb,10,1.4,30,1.8,0.4,121,142,4.85,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,30,1.8,0.4,954,991,0.41,1
kharkiv_urban.jpg,orb,10,1.4,90,1.0,0.0,463,512,0.81,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,90,1.0,0.0,5,50,1241.70,0
kharkiv_urban.jpg,orb,10,1.4,90,1.0,0.4,178,215,1.24,1
kharkiv_urban.jpg,superpoint_lightglue,10,1.4,90,1.0,0.4,5,46,1397.97,0
kharkiv_urban.jpg,orb,10,1.4,90,1.8,0.0,303,350,1.27,1
